1,90,22
2,81,15
3,77,70
4,12,77
5,10,96
6,89,24
7,53,62
8,48,33
9,12,69
10,6,48
11,86,13
12,91,97
13,9,25
14,93,46
15,13,81
16,18,3
17,10,70
18,51,2
19,13,64
20,27,57
21,65,91
22,80,74
23,56,28
24,23,87
25,100,83
26,49,80
27,96,78
28,52,31
29,75,21
30,1,36
31,93,45
32,6,55
33,56,66
34,69,48
35,81,100
36,44,38
37,80,18
38,33,5
39,57,32
40,7,77
41,57,23
42,84,93
43,80,32
44,65,68
45,63,90
46,51,73
47,54,34
48,36,3
49,47,64
50,40,93
51,90,73
52,43,68
53,70,57
54,30,42
55,77,52
56,66,68
57,93,98
58,48,26
59,53,28
60,72,26
61,8,36
62,85,74
63,39,76
64,33,31
65,61,52
66,80,62
67,91,57
68,77,90
69,81,58
70,31,34
71,47,50
72,27,13
73,52,90
74,41,26
75,89,86
76,36,100
77,33,41
78,99,44
79,22,94
80,81,21
81,59,50
82,94,8
83,36,96
84,54,9
85,27,96
86,42,79
87,69,68
88,100,64
89,6,23
90,15,96
91,91,3
92,12,38
93,20,25
94,45,25
95,39,71
96,10,26
97,16,7
98,37,98
99,85,80
100,11,10
101,53,99
102,71,32
103,66,22
104,20,70
105,40,36
106,47,27
107,76,80
108,54,50
109,38,37
110,82,63
111,20,71
112,83,15
113,42,62
114,23,44
115,81,72
116,68,25
117,99,32
118,95,26
119,61,48
120,28,59
121,32,57
122,39,75
123,53,37
124,64,32
125,24,24
126,31,70
127,11,15
128,71,65
129,59,83
130,55,89
131,14,26
132,75,22
133,43,69
134,80,39
135,74,48
136,5,43
137,28,62
138,67,61
139,23,96
140,17,72
141,14,11
142,62,44
143,43,79
144,99,77
145,36,16
146,59,30
147,39,48
148,7,19
149,59,21
150,24,8
151,68,27
152,12,82
153,10,11
154,87,22
155,26,38
156,85,68
157,81,86
158,25,74
159,67,26
160,88,16
161,9,68
162,84,97
163,61,27
164,52,93
165,10,82
166,90,25
167,4,85
168,87,98
169,11,10
170,19,84
171,31,98
172,52,77
173,33,12
174,30,44
175,95,53
176,34,27
177,40,10
178,38,30
179,61,31
180,79,75
181,14,76
182,13,86
183,98,36
184,12,68
185,98,70
186,39,13
187,40,36
188,76,16
189,18,6
190,51,27
191,83,44
192,4,47
193,82,50
194,34,16
195,46,42
196,25,40
197,80,93
198,28,29
199,76,2
200,13,27
201,28,97
202,76,50
203,54,30
204,43,48
205,48,3
206,58,58
207,71,86
208,3,77
209,63,88
210,46,14
211,43,83
212,58,45
213,58,69
214,42,1
215,33,69
216,27,25
217,9,17
218,16,61
219,91,64
220,21,67
221,61,86
222,27,72
223,27,64
224,97,91
225,19,69
226,73,30
227,66,15
228,33,78
229,14,25
230,36,79
231,59,52
232,73,29
233,66,15
234,25,23
235,48,36
236,97,67
237,70,70
238,82,8
239,26,80
240,65,85
241,75,72
242,85,51
243,94,84
244,28,94
245,35,73
246,19,58
247,83,74
248,45,94
249,6,7
250,49,88
251,60,75
252,14,61
253,52,51
254,53,94
255,86,33
256,69,67
257,46,3
258,52,90
259,26,24
260,10,12
261,56,7
262,65,7
263,76,19
264,100,43
265,58,26
266,50,71
267,43,32
268,3,32
269,91,73
270,46,74
271,40,44
272,85,34
273,83,58
274,1,26
275,3,47
276,62,84
277,88,87
278,15,63
279,53,75
280,24,77
281,41,40
282,4,46
283,63,46
284,82,75
285,41,66
286,74,39
287,70,62
288,8,56
289,44,75
290,3,3
291,62,35
292,23,77
293,43,8
294,36,9
295,84,74
296,6,9
297,55,26
298,11,19
299,74,55
300,21,13
301,35,41
302,86,22
303,78,39
304,90,67
305,64,2
306,3,14
307,17,43
308,61,8
309,95,82
310,51,58
311,73,73
312,30,11
313,21,9
314,88,4
315,93,79
316,14,74
317,91,92
318,76,6
319,47,15
320,10,41
321,32,83
322,28,65
323,17,81
324,78,44
325,34,12
326,18,88
327,95,99
328,73,37
329,43,9
330,38,35
331,10,81
332,21,21
333,82,85
334,8,24
335,65,91
336,48,52
337,62,5
338,58,12
339,98,66
340,62,60
341,53,92
342,96,5
343,91,77
344,61,2
345,11,20
346,57,91
347,72,37
348,18,40
349,92,13
350,66,54
351,71,41
352,33,4
353,18,52
354,27,94
355,80,4
356,89,55
357,10,74
358,95,56
359,45,50
360,93,44
361,89,94
362,81,87
363,3,89
364,64,18
365,79,59
366,72,27
367,100,85
368,1,32
369,47,25
370,92,65
371,19,53
372,54,21
373,94,7
374,77,47
375,89,52
376,21,94
377,29,59
378,39,74
379,91,73
380,55,29
381,20,94
382,25,27
383,58,42
384,85,92
385,20,99
386,45,59
387,60,71
388,69,15
389,28,97
390,85,40
391,83,44
392,23,43
393,65,25
394,47,37
395,55,27
396,61,61
397,34,8
398,88,32
399,43,93
400,71,29
401,31,75
402,61,22
403,65,75
404,36,3
405,47,57
406,92,66
407,66,87
408,58,97
409,29,23
410,96,75
411,87,60
412,68,26
413,50,36
414,5,95
415,89,24
416,66,60
417,19,70
418,19,29
419,33,6
420,87,92
421,12,23
422,34,33
423,33,39
424,6,95
425,25,6
426,35,7
427,91,47
428,100,54
429,19,96
430,60,74
431,43,9
432,63,31
433,63,58
434,60,90
435,99,2
436,72,28
437,98,39
438,36,97
439,33,83
440,78,80
441,11,71
442,69,57
443,23,94
444,79,53
445,32,70
446,1,71
447,30,9
448,73,93
449,74,89
450,67,29
451,7,10
452,46,32
453,30,97
454,18,54
455,47,85
456,50,70
457,65,90
458,66,48
459,5,94
460,5,98
461,97,16
462,44,29
463,83,81
464,51,60
465,27,63
466,61,64
467,62,18
468,76,49
469,67,97
470,69,88
471,39,42
472,47,8
473,65,28
474,42,48
475,30,14
476,31,37
477,69,23
478,3,95
479,79,78
480,36,74
481,82,65
482,44,71
483,16,23
484,26,89
485,33,74
486,100,22
487,2,48
488,7,29
489,68,6
490,6,87
491,55,91
492,98,43
493,8,13
494,100,48
495,56,60
496,3,60
497,81,68
498,82,26
499,69,31
500,83,75
501,5,48
502,40,54
503,56,65
504,64,3
505,60,23
506,87,78
507,47,21
508,54,47
509,56,79
510,20,39
511,41,27
512,48,49
513,32,41
514,11,51
515,66,85
516,2,11
517,85,86
518,18,91
519,94,82
520,92,82
521,99,79
522,98,51
523,26,53
524,92,80
525,1,5
526,15,30
527,12,19
528,79,29
529,19,31
530,47,9
531,85,3
532,2,71
533,41,36
534,96,25
535,86,2
536,66,56
537,4,12
538,11,98
539,54,57
540,79,74
541,47,31
542,25,36
543,98,20
544,4,98
545,9,97
546,49,18
547,74,62
548,90,18
549,80,34
550,20,3
551,80,59
552,49,86
553,1,57
554,26,63
555,25,19
556,83,23
557,89,70
558,68,86
559,34,6
560,18,2
561,76,57
562,74,26
563,90,21
564,41,20
565,68,58
566,58,38
567,53,97
568,63,66
569,69,41
570,70,86
571,91,2
572,34,29
573,95,10
574,17,50
575,12,30
576,53,61
577,97,9
578,23,14
579,21,12
580,31,10
581,14,90
582,93,23
583,82,37
584,89,11
585,59,70
586,48,72
587,84,66
588,10,18
589,67,7
590,41,78
591,62,9
592,36,49
593,97,40
594,76,92
595,29,13
596,85,70
597,18,89
598,44,46
599,81,77
600,76,87
601,4,16
602,15,66
603,79,61
604,26,14
605,96,29
606,48,75
607,46,94
608,99,59
609,98,95
610,54,48
611,45,56
612,15,7
613,35,95
614,73,54
615,14,74
616,20,64
617,84,18
618,93,67
619,43,2
620,7,87
621,24,22
622,40,99
623,98,86
624,9,89
625,49,10
626,77,98
627,57,91
628,94,29
629,69,45
630,65,58
631,51,13
632,25,59
633,46,65
634,65,22
635,28,47
636,52,72
637,50,34
638,74,66
639,27,33
640,98,21
641,44,35
642,27,75
643,60,41
644,45,87
645,21,58
646,45,64
647,1,42
648,84,36
649,35,96
650,78,9
651,70,16
652,15,29
653,13,22
654,21,63
655,86,62
656,71,87
657,95,93
658,99,64
659,8,69
660,27,100
661,45,89
662,28,98
663,49,91
664,84,47
665,19,41
666,33,72
667,4,90
668,43,58
669,82,52
670,28,29
671,70,68
672,32,63
673,52,9
674,99,22
675,1,58
676,53,54
677,27,9
678,29,11
679,49,30
680,24,75
681,88,51
682,7,97
683,35,47
684,62,67
685,33,26
686,1,5
687,11,3
688,26,33
689,92,67
690,14,50
691,74,45
692,41,46
693,63,52
694,72,89
695,80,46
696,50,37
697,48,58
698,37,70
699,73,83
700,6,36
701,79,9
702,1,7
703,75,44
704,33,76
705,94,91
706,49,2
707,24,2
708,7,34
709,74,4
710,20,11
711,24,25
712,69,99
713,97,66
714,60,27
715,38,81
716,47,77
717,49,81
718,72,97
719,25,9
720,14,67
721,79,97
722,56,29
723,25,6
724,90,78
725,34,64
726,81,43
727,80,39
728,83,62
729,92,16
730,83,14
731,53,28
732,71,33
733,89,89
734,8,31
735,99,50
736,58,52
737,10,45
738,69,44
739,25,73
740,70,47
741,85,61
742,21,87
743,9,55
744,18,53
745,87,74
746,46,79
747,92,85
748,4,19
749,95,31
750,20,12
751,29,41
752,20,49
753,82,65
754,40,40
755,12,13
756,7,52
757,68,99
758,55,75
759,79,91
760,56,87
761,100,48
762,7,19
763,65,46
764,56,51
765,100,98
766,54,40
767,22,1
768,94,64
769,48,71
770,60,69
771,91,25
772,56,19
773,64,56
774,84,62
775,10,83
776,9,52
777,80,40
778,95,39
779,94,41
780,17,42
781,43,96
782,79,46
783,43,87
784,66,2
785,45,7
786,78,84
787,90,85
788,71,15
789,79,24
790,60,52
791,77,59
792,37,23
793,85,1
794,47,94
795,7,79
796,44,45
797,72,29
798,61,36
799,38,100
800,72,21
801,34,85
802,29,38
803,77,29
804,11,49
805,25,51
806,48,65
807,95,75
808,35,76
809,68,82
810,81,36
811,38,78
812,5,27
813,52,16
814,9,90
815,80,42
816,5,29
817,73,13
818,64,56
819,53,84
820,19,89
821,48,48
822,1,2
823,76,70
824,83,77
825,43,49
826,34,66
827,12,2
828,74,53
829,71,96
830,34,84
831,94,94
832,19,3
833,17,32
834,58,37
835,5,29
836,38,8
837,6,20
838,2,61
839,64,64
840,27,30
841,10,58
842,100,8
843,39,57
844,63,8
845,85,71
846,94,34
847,8,90
848,85,76
849,29,7
850,15,26
851,51,34
852,32,9
853,89,34
854,23,11
855,20,47
856,55,93
857,8,57
858,96,42
859,3,25
860,41,54
861,2,37
862,16,44
863,68,21
864,22,76
865,58,33
866,47,49
867,19,55
868,21,31
869,99,4
870,31,65
871,74,29
872,99,28
873,99,1
874,27,68
875,72,7
876,23,85
877,25,39
878,84,78
879,76,70
880,50,78
881,11,9
882,65,33
883,64,29
884,11,96
885,70,54
886,33,31
887,90,95
888,100,22
889,41,32
890,28,9
891,28,92
892,85,22
893,31,33
894,66,43
895,85,68
896,82,57
897,20,100
898,25,57
899,22,38
900,97,69
901,94,62
902,29,56
903,69,37
904,9,40
905,1,47
906,14,1
907,31,74
908,36,39
909,74,46
910,50,61
911,15,29
912,72,76
913,52,28
914,15,2
915,46,21
916,10,25
917,96,50
918,7,56
919,84,65
920,70,68
921,17,3
922,25,95
923,65,73
924,34,30
925,2,1
926,7,91
927,5,56
928,42,8
929,88,6
930,12,20
931,74,24
932,79,1
933,64,88
934,25,72
935,36,53
936,55,78
937,86,6
938,100,32
939,100,34
940,100,75
941,68,86
942,11,91
943,14,79
944,61,18
945,24,100
946,60,29
947,88,68
948,75,90
949,72,98
950,27,84
951,87,69
952,81,12
953,43,88
954,96,92
955,7,46
956,71,74
957,22,57
958,51,55
959,27,92
960,64,14
961,63,99
962,24,74
963,79,53
964,23,29
965,95,77
966,40,97
967,8,54
968,51,40
969,71,1
970,78,30
971,80,88
972,24,27
973,67,5
974,60,67
975,80,78
976,41,33
977,95,3
978,64,82
979,56,17
980,8,41
981,63,43
982,60,86
983,71,12
984,7,67
985,74,43
986,28,84
987,72,40
988,61,7
989,68,6
990,18,19
991,92,78
992,6,36
993,90,96
994,60,32
995,69,64
996,15,36
997,7,16
998,83,66
999,89,45
1000,23,90
